name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock,player_img
Anderson Varejao,Golden State Warriors,2016-02-27,2015,2419,1610612744,400828761,1,0,20,0,Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,15,11,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-19,2015,2419,1610612744,400828923,4,6,34,0,Layup Shot,2PT Field Goal,0,San Antonio Spurs,1,7,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-01,2015,2419,1610612744,400828782,2,8,8,0,Layup Shot,2PT Field Goal,1,Atlanta Hawks,-17,8,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-29,2015,2419,1610612744,400828999,3,2,48,0,Layup Shot,2PT Field Goal,1,Washington Wizards,-9,16,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-02-25,2015,2419,1610612744,400828742,3,4,38,0,Layup Shot,2PT Field Goal,2,Orlando Magic,25,7,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-02-27,2015,2419,1610612744,400828761,4,10,24,0,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,24,-1,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-29,2015,2419,1610612744,400828999,3,2,50,0,Layup Shot,2PT Field Goal,2,Washington Wizards,-20,21,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-14,2015,2419,1610612744,400828883,2,8,49,1,Layup Shot,2PT Field Goal,1,New Orleans Pelicans,9,8,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-01,2015,2419,1610612744,400828782,2,10,52,1,Putback Layup Shot,2PT Field Goal,1,Atlanta Hawks,-14,11,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-21,2015,2419,1610612744,400828937,4,6,27,1,Reverse Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,2,13,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-02-25,2015,2419,1610612744,400828742,1,0,31,1,Reverse Layup Shot,2PT Field Goal,2,Orlando Magic,-22,9,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-03,2015,2419,1610612744,400828798,1,2,18,1,Reverse Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,12,26,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-09,2015,2419,1610612744,400828845,4,5,28,1,Running Reverse Layup Shot,2PT Field Goal,1,Utah Jazz,-2,11,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-06,2015,2419,1610612744,400828818,1,4,4,1,Tip Layup Shot,2PT Field Goal,0,Los Angeles Lakers,6,7,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-02-25,2015,2419,1610612744,400828742,1,2,50,0,Tip Layup Shot,2PT Field Goal,1,Orlando Magic,1,16,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-09,2015,2419,1610612744,400828845,1,2,13,0,Tip Layup Shot,2PT Field Goal,1,Utah Jazz,-1,15,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-09,2015,2419,1610612744,400828845,1,4,24,0,Tip Layup Shot,2PT Field Goal,1,Utah Jazz,-4,16,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-04-13,2015,2419,1610612744,400829114,4,0,56,0,Tip Layup Shot,2PT Field Goal,2,Memphis Grizzlies,0,23,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-04-13,2015,2419,1610612744,400829114,4,0,57,0,Tip Layup Shot,2PT Field Goal,2,Memphis Grizzlies,-7,26,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-21,2015,2419,1610612744,400828937,2,5,29,1,Turnaround Fadeaway shot,2PT Field Goal,10,Minnesota Timberwolves,14,105,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-29,2015,2419,1610612744,400828999,3,2,35,0,Turnaround Hook Shot,2PT Field Goal,2,Washington Wizards,6,23,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-04-01,2015,2419,1610612744,400829023,1,4,55,1,Turnaround Hook Shot,2PT Field Goal,5,Boston Celtics,-6,51,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-16,2015,2419,1610612744,400828898,4,6,49,1,Turnaround Hook Shot,2PT Field Goal,4,New York Knicks,14,43,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-09,2015,2419,1610612744,400828845,4,4,54,1,Turnaround Hook Shot,2PT Field Goal,3,Utah Jazz,9,38,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-03-18,2015,2419,1610612744,400828913,2,7,27,0,Turnaround Hook Shot,2PT Field Goal,4,Dallas Mavericks,10,43,0,0,,0,0,./assets/anderson_varejao.png
Andre Iguodala,Golden State Warriors,2016-02-22,2015,2386,1610612744,400828723,3,2,22,1,Alley Oop Dunk Shot,2PT Field Goal,0,Atlanta Hawks,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-02,2015,2386,1610612744,400828391,1,11,47,1,Alley Oop Dunk Shot,2PT Field Goal,0,Denver Nuggets,0,1,0,0,"Gallinari, Danilo",2,13.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-11,2015,2386,1610612744,400828455,4,8,37,1,Alley Oop Dunk Shot,2PT Field Goal,0,Miami Heat,0,1,0,0,"Bosh, Chris",4.1,12.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-17,2015,2386,1610612744,400828051,2,2,53,1,Alley Oop Dunk Shot,2PT Field Goal,0,Toronto Raptors,0,1,0,0,"Scola, Luis",11.7,19.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-09,2015,2386,1610612744,400828675,4,2,56,1,Alley Oop Dunk Shot,2PT Field Goal,0,Houston Rockets,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-27,2015,2386,1610612744,400828578,2,10,22,1,Alley Oop Layup shot,2PT Field Goal,2,Dallas Mavericks,9,18,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-11,2015,2386,1610612744,400828223,4,6,56,1,Cutting Dunk Shot,2PT Field Goal,0,Boston Celtics,0,1,0,0.6,"Thomas, Isaiah",1.4,14,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-30,2015,2386,1610612744,400828367,3,5,33,1,Cutting Dunk Shot,2PT Field Goal,0,Dallas Mavericks,0,1,0,1,"Felton, Raymond",5.7,10.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-22,2015,2386,1610612744,400828723,2,1,27,1,Cutting Layup Shot,2PT Field Goal,1,Atlanta Hawks,19,-6,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-04-07,2015,2386,1610612744,400829064,1,6,35,1,Cutting Layup Shot,2PT Field Goal,2,San Antonio Spurs,1,21,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-31,2015,2386,1610612744,400828372,2,11,9,1,Cutting Layup Shot,2PT Field Goal,1,Houston Rockets,-2,-11,0,0.6,"Thornton, Marcus",1.9,7.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-04-10,2015,2386,1610612744,400829088,4,3,53,0,Cutting Layup Shot,2PT Field Goal,2,San Antonio Spurs,-20,18,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-17,2015,2386,1610612744,400828051,3,0,3,1,Driving Bank shot,2PT Field Goal,6,Toronto Raptors,-37,56,2,2.4,"Scola, Luis",0.2,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-23,2015,2386,1610612744,400828321,3,3,26,1,Driving Bank shot,2PT Field Goal,3,Utah Jazz,-24,31,1,1.9,"Burks, Alec",4.2,18.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-24,2015,2386,1610612744,400828101,3,4,48,1,Driving Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,0,1,0,0.7,"Russell, D'Angelo",8.8,20.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-02,2015,2386,1610612744,400827938,2,9,24,1,Driving Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1,1,1.3,"Green, Jeff",2.8,16.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-05,2015,2386,1610612744,400828411,1,0,20,1,Driving Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,0,1,0,2.6,"Young, Nick",7.7,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-02,2015,2386,1610612744,400828391,2,3,43,1,Driving Dunk Shot,2PT Field Goal,0,Denver Nuggets,0,1,2,1.9,"Faried, Kenneth",3.4,23.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-06,2015,2386,1610612744,400827970,2,10,16,1,Driving Dunk Shot,2PT Field Goal,0,Denver Nuggets,0,1,0,0.8,"Nelson, Jameer",2.4,18.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-09,2015,2386,1610612744,400828443,4,8,18,1,Driving Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,1,2.2,"Cousins, DeMarcus",4.3,9.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-08,2015,2386,1610612744,400828201,1,0,49,1,Driving Dunk Shot,2PT Field Goal,0,Indiana Pacers,0,1,2,2.8,"Hill, Jordan",2.1,13.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-27,2015,2386,1610612744,400828123,2,10,6,1,Driving Dunk Shot,2PT Field Goal,0,Phoenix Suns,0,1,1,2.2,"Knight, Brandon",5.9,11.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-11,2015,2386,1610612744,400828455,3,3,33,1,Driving Finger Roll Layup Shot,2PT Field Goal,2,Miami Heat,9,28,2,2.9,"Winslow, Justise",2.1,14.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-24,2015,2386,1610612744,400828101,1,2,13,1,Driving Finger Roll Layup Shot,2PT Field Goal,2,Los Angeles Lakers,4,21,2,2.3,"Clarkson, Jordan",4,12.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-10,2015,2386,1610612744,400828686,3,0,17,1,Driving Finger Roll Layup Shot,2PT Field Goal,2,Phoenix Suns,-2,21,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-10,2015,2386,1610612744,400828686,2,9,37,0,Driving Finger Roll Layup Shot,2PT Field Goal,1,Phoenix Suns,-19,3,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-30,2015,2386,1610612744,400828367,4,11,41,0,Driving Finger Roll Layup Shot,2PT Field Goal,1,Dallas Mavericks,10,0,3,4.1,"Felton, Raymond",0.1,6.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-08,2015,2386,1610612744,400828435,4,11,6,0,Driving Floating Jump Shot,2PT Field Goal,5,Portland Trail Blazers,-34,46,3,3.3,"Leonard, Meyers",2,3.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-25,2015,2386,1610612744,400828742,2,8,42,1,Driving Hook Shot,2PT Field Goal,4,Orlando Magic,-48,-1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-14,2015,2386,1610612744,400828031,2,11,26,1,Driving Layup Shot,2PT Field Goal,0,Brooklyn Nets,-9,0,0,0.8,"Larkin, Shane",2.8,20.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-09,2015,2386,1610612744,400827991,3,2,53,0,Driving Layup Shot,2PT Field Goal,1,Detroit Pistons,-9,16,2,3.6,"Drummond, Andre",1.6,7.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-09,2015,2386,1610612744,400827991,3,2,51,0,Driving Layup Shot,2PT Field Goal,1,Detroit Pistons,-14,8,0,0,"Drummond, Andre",0.9,7.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-27,2015,2386,1610612744,400828761,1,2,42,1,Driving Layup Shot,2PT Field Goal,0,Oklahoma City Thunder,4,2,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-16,2015,2386,1610612744,400828492,1,2,15,0,Driving Layup Shot,2PT Field Goal,0,Detroit Pistons,-2,-6,2,2.9,"Jennings, Brandon",2.8,15.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-27,2015,2386,1610612744,400828761,1,4,6,1,Driving Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,0,11,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-16,2015,2386,1610612744,400828268,4,6,38,1,Driving Layup Shot,2PT Field Goal,2,Phoenix Suns,20,7,2,1.9,"Bledsoe, Eric",3,19.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-20,2015,2386,1610612744,400828709,3,4,12,1,Driving Layup Shot,2PT Field Goal,2,Los Angeles Clippers,-20,11,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-27,2015,2386,1610612744,400828578,4,8,51,0,Driving Layup Shot,2PT Field Goal,2,Dallas Mavericks,-7,26,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-07,2015,2386,1610612744,400827979,2,7,32,1,Driving Layup Shot,2PT Field Goal,0,Sacramento Kings,0,9,3,3.6,"Gay, Rudy",2.7,21,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-10-27,2015,2386,1610612744,400827890,2,8,36,0,Driving Layup Shot,2PT Field Goal,2,New Orleans Pelicans,-16,16,6,5.5,"Cunningham, Dante",2.9,18,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-19,2015,2386,1610612744,400828702,2,1,15,0,Driving Layup Shot,2PT Field Goal,2,Portland Trail Blazers,2,21,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-14,2015,2386,1610612744,400828031,1,3,4,0,Driving Layup Shot,2PT Field Goal,1,Brooklyn Nets,6,11,1,2.4,"Lopez, Brook",0.7,19.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-30,2015,2386,1610612744,400828367,3,4,18,1,Driving Layup Shot,2PT Field Goal,1,Dallas Mavericks,19,-1,6,5.4,"Harris, Devin",4,19.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-27,2015,2386,1610612744,400828761,2,8,59,1,Driving Layup Shot,2PT Field Goal,0,Oklahoma City Thunder,9,2,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-20,2015,2386,1610612744,400828521,2,0,22,1,Driving Reverse Dunk Shot,2PT Field Goal,0,Chicago Bulls,0,1,1,1.5,"Butler, Jimmy",7.2,19.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-20,2015,2386,1610612744,400828521,2,1,18,0,Driving Reverse Layup Shot,2PT Field Goal,1,Chicago Bulls,-14,3,0,0.2,"Moore, E'Twaun",2.4,10,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-18,2015,2386,1610612744,400828284,3,0,47,0,Driving Reverse Layup Shot,2PT Field Goal,2,Milwaukee Bucks,20,7,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-09,2015,2386,1610612744,400827991,2,1,11,1,Driving Reverse Layup Shot,2PT Field Goal,0,Detroit Pistons,-7,7,0,0,"Ilyasova, Ersan",1.6,6.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-09,2015,2386,1610612744,400827991,2,3,25,0,Driving Reverse Layup Shot,2PT Field Goal,2,Detroit Pistons,14,18,3,4.1,"Drummond, Andre",2.8,14,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-11,2015,2386,1610612744,400828223,6,4,1,1,Driving Reverse Layup Shot,2PT Field Goal,0,Boston Celtics,-2,7,1,1.2,"Olynyk, Kelly",1.6,18.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-06,2015,2386,1610612744,400828187,2,6,21,1,Dunk Shot,2PT Field Goal,0,Brooklyn Nets,0,1,0,0.5,"Larkin, Shane",2.9,14.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-20,2015,2386,1610612744,400828074,1,1,16,1,Dunk Shot,2PT Field Goal,1,Chicago Bulls,13,-1,0,0.2,"Noah, Joakim",0,24,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-04-05,2015,2386,1610612744,400829050,2,1,5,1,Dunk Shot,2PT Field Goal,0,Minnesota Timberwolves,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-03,2015,2386,1610612744,400828626,4,0,25,1,Dunk Shot,2PT Field Goal,0,Washington Wizards,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-18,2015,2386,1610612744,400828509,2,7,12,1,Dunk Shot,2PT Field Goal,0,Cleveland Cavaliers,0,1,1,0.8,"Jefferson, Richard",9.4,19.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-22,2015,2386,1610612744,400828539,2,2,36,1,Dunk Shot,2PT Field Goal,0,Indiana Pacers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-09,2015,2386,1610612744,400828443,3,3,40,1,Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,0,0.6,"Gay, Rudy",9,11.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-31,2015,2386,1610612744,400828372,3,4,51,1,Dunk Shot,2PT Field Goal,0,Houston Rockets,0,1,0,0.6,"Capela, Clint",3.9,18.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-07,2015,2386,1610612744,400827979,1,0,9,1,Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,0,0.7,"Casspi, Omri",4.8,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-10-30,2015,2386,1610612744,400827917,2,9,6,1,Dunk Shot,2PT Field Goal,0,Houston Rockets,0,1,0,0.8,"Howard, Dwight",4.4,5.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-22,2015,2386,1610612744,400828087,2,8,39,1,Dunk Shot,2PT Field Goal,0,Denver Nuggets,0,1,1,1,"Foye, Randy",4.4,20.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-04-13,2015,2386,1610612744,400829114,3,3,57,1,Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-27,2015,2386,1610612744,400828123,3,7,15,1,Dunk Shot,2PT Field Goal,0,Phoenix Suns,0,1,0,0.6,"Tucker, PJ",4.5,11.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-09,2015,2386,1610612744,400828443,4,2,13,1,Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,1,1.3,"Collison, Darren",3,17.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-12-06,2015,2386,1610612744,400828187,2,7,32,0,Dunk Shot,2PT Field Goal,0,Brooklyn Nets,0,1,0,0.1,"Brown, Markel",0.1,23.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-10-31,2015,2386,1610612744,400827922,2,10,12,1,Dunk Shot,2PT Field Goal,5,New Orleans Pelicans,48,16,0,0.6,"Douglas, Toney",5.3,20.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-25,2015,2386,1610612744,400828562,1,0,29,1,Fadeaway Bank shot,2PT Field Goal,8,San Antonio Spurs,58,56,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-20,2015,2386,1610612744,400828074,4,10,39,1,Fadeaway Jump Shot,2PT Field Goal,15,Chicago Bulls,120,95,2,2.4,"McDermott, Doug",4.3,14.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-03-09,2015,2386,1610612744,400828845,4,10,48,1,Fadeaway Jump Shot,2PT Field Goal,16,Utah Jazz,166,3,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-01-27,2015,2386,1610612744,400828578,4,10,32,0,Fadeaway Jump Shot,2PT Field Goal,10,Dallas Mavericks,71,75,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-24,2015,2386,1610612744,400828735,3,2,39,1,Finger Roll Layup Shot,2PT Field Goal,2,Miami Heat,12,16,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-02-09,2015,2386,1610612744,400828675,3,3,13,1,Floating Jump shot,2PT Field Goal,12,Houston Rockets,48,111,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-04,2015,2386,1610612744,400827956,3,0,1,0,Floating Jump shot,2PT Field Goal,7,Los Angeles Clippers,-43,65,1,0.7,"Rivers, Austin",2.6,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-12,2015,2386,1610612744,400828012,3,0,44,0,Hook Shot,2PT Field Goal,3,Minnesota Timberwolves,9,36,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-11-02,2015,2386,1610612744,400827938,1,2,22,0,Hook Shot,2PT Field Goal,7,Memphis Grizzlies,-70,31,1,2.3,"Green, JaMychal",2.5,7.5,./assets/andre_iguodala.png
