name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock,player_img
Andre Iguodala,Golden State Warriors,2014-12-22,2014,2386,1610612744,400578707,1,4,48,1,Driving Finger Roll Layup Shot,2PT Field Goal,2,Sacramento Kings,-5,25,1,1.8,"Collison, Darren",2.7,19.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-04,2014,2386,1610612744,400578567,2,9,48,1,Driving Finger Roll Layup Shot,2PT Field Goal,2,New Orleans Pelicans,9,22,1,2,"Rivers, Austin",2.1,19.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-22,2014,2386,1610612744,400578707,4,9,21,1,Driving Finger Roll Layup Shot,2PT Field Goal,1,Sacramento Kings,4,14,6,5.5,"McLemore, Ben",0.2,17.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-15,2014,2386,1610612744,400579521,1,4,15,0,Driving Finger Roll Layup Shot,2PT Field Goal,1,Denver Nuggets,10,11,1,2,"Chandler, Wilson",1.8,19.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-13,2014,2386,1610612744,400578632,4,9,59,0,Driving Jump shot,2PT Field Goal,2,Dallas Mavericks,-13,25,1,2,"Ellis, Monta",3.1,20.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-04,2014,2386,1610612744,400579434,2,6,26,0,Driving Jump shot,2PT Field Goal,4,Dallas Mavericks,43,0,5,4.3,"Villanueva, Charlie",2.5,20.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-20,2014,2386,1610612744,400579322,3,0,43,1,Driving Layup Shot,2PT Field Goal,1,New Orleans Pelicans,10,14,2,2.7,"Fredette, Jimmer",2.4,20.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-18,2014,2386,1610612744,400579306,2,1,14,1,Driving Layup Shot,2PT Field Goal,1,Atlanta Hawks,6,14,0,1.6,"Millsap, Paul",1.7,18.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-13,2014,2386,1610612744,400579504,3,3,43,1,Driving Layup Shot,2PT Field Goal,1,Memphis Grizzlies,9,15,1,1.3,"Koufos, Kosta",3.6,19.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-05,2014,2386,1610612744,400578360,1,1,17,1,Driving Layup Shot,2PT Field Goal,2,Los Angeles Clippers,-8,22,2,2.2,"Bullock, Reggie",1.5,11.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-01,2014,2386,1610612744,400579172,4,0,26,1,Driving Layup Shot,2PT Field Goal,1,Boston Celtics,-19,0,3,7.8,"Crowder, Jae",1.2,1.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-01,2014,2386,1610612744,400579172,3,2,29,1,Driving Layup Shot,2PT Field Goal,0,Boston Celtics,9,4,0,1.6,"Thomas, Isaiah",1.7,19.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-02,2014,2386,1610612744,400578554,4,9,18,1,Driving Layup Shot,2PT Field Goal,2,Orlando Magic,-7,22,6,6.5,"OQuinn, Kyle",2.4,16,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-19,2014,2386,1610612744,400578907,3,0,30,1,Driving Layup Shot,2PT Field Goal,0,Denver Nuggets,4,7,5,5.3,"Arthur, Darrell",2,18.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-27,2014,2386,1610612744,400578744,3,1,12,1,Driving Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,28,9,0,0.3,"Daniels, Troy",4.8,19.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-27,2014,2386,1610612744,400578744,4,10,1,1,Driving Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,-11,9,1,1.1,"Hummel, Robbie",2.2,14.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-04,2014,2386,1610612744,400578567,4,7,12,1,Driving Layup Shot,2PT Field Goal,2,New Orleans Pelicans,-13,20,1,1.6,"Asik, Omer",0.9,10.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-04,2014,2386,1610612744,400579033,4,3,50,1,Driving Layup Shot,2PT Field Goal,2,Dallas Mavericks,2,22,1,1.5,"Chandler, Tyson",0.4,15.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-17,2014,2386,1610612744,400578895,2,1,4,0,Driving Layup Shot,2PT Field Goal,1,Houston Rockets,-16,1,5,3.8,"Ariza, Trevor",2.9,20.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-17,2014,2386,1610612744,400578895,2,1,1,1,Driving Layup Shot,2PT Field Goal,1,Houston Rockets,-16,0,0,0.2,"Brewer, Corey",3.1,20.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-04,2014,2386,1610612744,400579434,3,2,41,1,Driving Layup Shot,2PT Field Goal,1,Dallas Mavericks,2,-14,0,0.8,"Barea, Jose Juan",3.9,21,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-21,2014,2386,1610612744,400578474,3,4,48,1,Driving Layup Shot,2PT Field Goal,1,Utah Jazz,-11,1,2,2,"Burke, Trey",4.7,19,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-02,2014,2386,1610612744,400578334,4,6,7,0,Driving Layup Shot,2PT Field Goal,0,Portland Trail Blazers,-5,3,2,2.4,"Blake, Steve",1.6,20.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-31,2014,2386,1610612744,400579007,4,9,57,1,Driving Layup Shot,2PT Field Goal,2,Phoenix Suns,13,17,4,2.8,"Morris, Marcus",1.1,21.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-25,2014,2386,1610612744,400578957,3,1,11,1,Driving Layup Shot,2PT Field Goal,2,Boston Celtics,17,15,1,1.2,"Prince, Tayshaun",4.8,18.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-14,2014,2386,1610612744,400579273,4,7,15,1,Driving Reverse Layup Shot,2PT Field Goal,1,New York Knicks,7,12,1,1.1,"Larkin, Shane",3.9,20.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-02,2014,2386,1610612744,400578785,1,2,47,0,Driving Reverse Layup Shot,2PT Field Goal,1,Toronto Raptors,-2,11,1,3.2,"Patterson, Patrick",2.7,21.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-23,2014,2386,1610612744,400578488,4,2,22,1,Driving Reverse Layup Shot,2PT Field Goal,3,Oklahoma City Thunder,34,7,3,4.6,"Roberson, Andre",3.4,20.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-11,2014,2386,1610612744,400579085,3,4,34,1,Driving Reverse Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,4,7,0,1.5,"Wiggins, Andrew",2.6,19,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-11,2014,2386,1610612744,400579085,1,0,2,1,Driving Reverse Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,-10,0,2,4.7,"Pekovic, Nikola",2.9,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-04,2014,2386,1610612744,400579434,1,3,20,0,Driving Reverse Layup Shot,2PT Field Goal,1,Dallas Mavericks,-13,-3,2,3.1,"Aminu, Al-Farouq",2.7,3.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-26,2014,2386,1610612744,400578504,4,4,17,1,Driving Slam Dunk Shot,2PT Field Goal,0,Orlando Magic,0,1,2,2.7,"Payton, Elfrid",5.5,21,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-20,2014,2386,1610612744,400579322,4,9,6,1,Driving Slam Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,0,1,1,1.3,"Babbitt, Luke",3.1,20.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-02,2014,2386,1610612744,400578785,4,1,10,1,Driving Slam Dunk Shot,2PT Field Goal,0,Toronto Raptors,0,1,0,0.7,"Hansbrough, Tyler",8.8,6.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-31,2014,2386,1610612744,400579007,1,3,41,1,Driving Slam Dunk Shot,2PT Field Goal,0,Phoenix Suns,0,1,0,0.7,"Tucker, PJ",7.4,20.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-30,2014,2386,1610612744,400578766,1,2,43,1,Driving Slam Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,0,1,0,0.8,"Wroten, Tony",5.1,20.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-14,2014,2386,1610612744,400579273,2,7,34,1,Driving Slam Dunk Shot,2PT Field Goal,0,New York Knicks,0,1,0,1.3,"Early, Cleanthony",3.2,20.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-21,2014,2386,1610612744,400579328,2,9,5,1,Driving Slam Dunk Shot,2PT Field Goal,0,Utah Jazz,0,1,1,1.9,"Millsap, Elijah",5.6,22.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-13,2014,2386,1610612744,400578413,2,0,29,1,Driving Slam Dunk Shot,2PT Field Goal,0,Brooklyn Nets,0,1,7,6.2,"Plumlee, Mason",0.6,19.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-14,2014,2386,1610612744,400578874,2,4,59,1,Driving Slam Dunk Shot,2PT Field Goal,0,Miami Heat,0,1,0,0.7,"Napier, Shabazz",0.7,12,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-02,2014,2386,1610612744,400578554,2,8,6,1,Driving Slam Dunk Shot,2PT Field Goal,0,Orlando Magic,0,1,0,0.6,"Oladipo, Victor",5.3,19,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-21,2014,2386,1610612744,400579328,3,5,9,1,Driving Slam Dunk Shot,2PT Field Goal,0,Utah Jazz,0,1,0,0.6,"Gobert, Rudy",3,18.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-18,2014,2386,1610612744,400579306,2,9,29,1,Driving Slam Dunk Shot,2PT Field Goal,0,Atlanta Hawks,0,1,1,3.8,"Horford, Al",2.1,11.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-07,2014,2386,1610612744,400578825,3,3,47,1,Driving Slam Dunk Shot,2PT Field Goal,0,Indiana Pacers,0,1,0,1.3,"Hill, Solomon",10.8,20.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-18,2014,2386,1610612744,400579306,4,10,25,1,Driving Slam Dunk Shot,2PT Field Goal,0,Atlanta Hawks,0,1,1,2.5,"Bazemore, Kent",2.9,22,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-11,2014,2386,1610612744,400579252,4,7,25,1,Driving Slam Dunk Shot,2PT Field Goal,0,Detroit Pistons,0,1,7,5.2,"Caldwell-Pope, Kentavious",2.7,16.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-09,2014,2386,1610612744,400579067,2,10,10,1,Driving Slam Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,0,1,0,0.6,"McDaniels, KJ",6.5,21.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-11,2014,2386,1610612744,400579252,4,1,56,1,Driving Slam Dunk Shot,2PT Field Goal,0,Detroit Pistons,0,1,0,0.6,"Monroe, Greg",3.5,13.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-16,2014,2386,1610612744,400579291,4,4,5,1,Driving Slam Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,0,1,1,2,"Lin, Jeremy",3,18.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-11,2014,2386,1610612744,400579252,4,1,46,1,Driving Slam Dunk Shot,2PT Field Goal,0,Detroit Pistons,0,1,1,1.1,"Monroe, Greg",9.8,20,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-18,2014,2386,1610612744,400579306,2,7,17,1,Driving Slam Dunk Shot,2PT Field Goal,0,Atlanta Hawks,0,1,1,0.8,"Teague, Jeff",2.5,21.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-03,2014,2386,1610612744,400579022,2,8,59,1,Driving Slam Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,4,4.1,"Thompson, Jason",3.7,12.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-01,2014,2386,1610612744,400578330,2,1,44,1,Driving Slam Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,0,1,1,1.4,"Johnson, Wesley",8.1,24,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-09,2014,2386,1610612744,400579466,4,7,33,1,Driving Slam Dunk Shot,2PT Field Goal,0,Portland Trail Blazers,0,1,0,0.6,"Lopez, Robin",10.3,19,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-25,2014,2386,1610612744,400578723,2,11,40,1,Driving Slam Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1,2,2.6,"Davis, Glen",1.7,5.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-05,2014,2386,1610612744,400578810,2,10,48,1,Driving Slam Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,0,1,2,3.2,"Smith, Ish",3.3,20.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-20,2014,2386,1610612744,400579322,4,5,12,1,Driving Slam Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,0,1,1,2.6,"Williams, Elliot",5.8,5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-24,2014,2386,1610612744,400579351,4,3,28,1,Dunk Shot,2PT Field Goal,0,Portland Trail Blazers,0,1,0,0.5,"Lillard, Damian",1.2,11.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-09,2014,2386,1610612744,400579236,2,9,33,1,Dunk Shot,2PT Field Goal,0,Phoenix Suns,0,1,2,1.9,"Warren, TJ",2.4,20.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-03,2014,2386,1610612744,400579022,2,10,16,1,Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,1,1.7,"Sessions, Ramon",8.4,21.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-03,2014,2386,1610612744,400579022,2,9,59,1,Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,1,1.2,"Gay, Rudy",5.5,20.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-11,2014,2386,1610612744,400579484,1,6,58,1,Dunk Shot,2PT Field Goal,0,Minnesota Timberwolves,0,1,0,0.7,"Hamilton, Justin",12.1,16.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-14,2014,2386,1610612744,400578640,2,3,55,1,Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,0,1,1,1.5,"Babbitt, Luke",2.5,22.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-25,2014,2386,1610612744,400578723,2,7,7,0,Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1,5,5.4,"Paul, Chris",2.6,17.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-01,2014,2386,1610612744,400579172,4,4,42,1,Dunk Shot,2PT Field Goal,0,Boston Celtics,0,1,0,0.7,"Bass, Brandon",1.9,10.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-09,2014,2386,1610612744,400579067,4,4,46,0,Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,0,1,0,0.6,"Covington, Robert",1.3,5.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-07,2014,2386,1610612744,400579448,1,3,2,1,Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-06,2014,2386,1610612744,400578581,4,5,17,1,Dunk Shot,2PT Field Goal,0,Chicago Bulls,0,1,0,0.7,"Noah, Joakim",8.1,10.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-22,2014,2386,1610612744,400579116,3,1,4,1,Dunk Shot,2PT Field Goal,0,Indiana Pacers,0,1,1,1.5,"Watson, CJ",4,21.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-16,2014,2386,1610612744,400578657,4,1,3,0,Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1,0,0,"Prince, Tayshaun",0.9,24,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-22,2014,2386,1610612744,400579116,4,7,9,1,Dunk Shot,2PT Field Goal,0,Indiana Pacers,0,1,1,1.3,"Stuckey, Rodney",5.2,19.3,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-25,2014,2386,1610612744,400578723,3,3,0,0,Dunk Shot,2PT Field Goal,1,Los Angeles Clippers,-11,4,4,3.3,"Crawford, Jamal",1.3,10.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-05,2014,2386,1610612744,400579442,1,3,10,1,Dunk Shot,2PT Field Goal,0,San Antonio Spurs,0,1,0,0.7,"Diaw, Boris",2.2,17.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-11,2014,2386,1610612744,400579484,4,11,40,0,Fadeaway Jump Shot,2PT Field Goal,17,Minnesota Timberwolves,-168,33,2,7.6,"Wiggins, Andrew",3.3,7.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-02,2014,2386,1610612744,400579418,3,2,58,1,Fadeaway Jump Shot,2PT Field Goal,17,Phoenix Suns,-62,162,2,4,"Tucker, PJ",4.8,11.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-05,2014,2386,1610612744,400578810,2,1,2,0,Fadeaway Jump Shot,2PT Field Goal,11,Oklahoma City Thunder,-24,110,3,2.8,"Roberson, Andre",3.2,7.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-09,2014,2386,1610612744,400578387,1,3,31,0,Fadeaway Jump Shot,2PT Field Goal,12,Phoenix Suns,-123,1,6,5,"Tucker, PJ",3.6,20,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-25,2014,2386,1610612744,400578498,3,4,16,1,Fadeaway Jump Shot,2PT Field Goal,15,Miami Heat,-23,149,3,2.8,"Ennis, James",2.8,10.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-01,2014,2386,1610612744,400578330,1,1,37,0,Fadeaway Jump Shot,2PT Field Goal,17,Los Angeles Lakers,-171,19,0,1,"Johnson, Wesley",3.2,13.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-08,2014,2386,1610612744,400579224,4,6,57,0,Fadeaway Jump Shot,2PT Field Goal,10,Los Angeles Clippers,-32,102,2,2.2,"Hamilton, Jordan",4.2,8.9,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-26,2014,2386,1610612744,400579146,3,1,43,0,Finger Roll Layup Shot,2PT Field Goal,2,Cleveland Cavaliers,-10,25,1,2,"Smith, J.R.",3.4,17.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-21,2014,0,1610612744,0,2,0,1,0,Floating Jump shot,2PT Field Goal,11,Houston Rockets,-106,39,0,1,"Terry, Jason",3.7,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-01-17,2014,2386,1610612744,400578895,2,8,18,1,Floating Jump shot,2PT Field Goal,7,Houston Rockets,70,0,5,7.2,"Ariza, Trevor",1.2,10.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-07,2014,2386,1610612744,400579448,3,0,55,1,Floating Jump shot,2PT Field Goal,3,New Orleans Pelicans,-37,11,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-07,2014,2386,1610612744,400579448,2,9,11,1,Floating Jump shot,2PT Field Goal,6,New Orleans Pelicans,-8,61,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-12-08,2014,2386,1610612744,400578597,1,3,0,1,Floating Jump shot,2PT Field Goal,4,Minnesota Timberwolves,12,39,2,2.5,"Dieng, Gorgui",2.9,12.7,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-02,2014,2386,1610612744,400579178,2,5,29,0,Jump Bank Shot,2PT Field Goal,6,Brooklyn Nets,59,36,5,4.7,"Young, Thaddeus",2.5,17.1,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-09,2014,2386,1610612744,400579067,2,6,43,1,Jump Shot,3PT Field Goal,24,Philadelphia 76ers,-245,-10,0,0.8,"McDaniels, KJ",3.9,14.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-09,2014,2386,1610612744,400579067,2,0,0,0,Jump Shot,3PT Field Goal,52,Philadelphia 76ers,12,525,2,2.5,"Grant, Jerami",5.7,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-09,2014,2386,1610612744,400579236,1,4,30,0,Jump Shot,3PT Field Goal,24,Phoenix Suns,228,93,0,1.5,"Tucker, PJ",5.8,13.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-04,2014,2386,1610612744,400579434,2,11,34,1,Jump Shot,3PT Field Goal,23,Dallas Mavericks,-183,153,0,0.9,"Aminu, Al-Farouq",5.7,15.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-04,2014,2386,1610612744,400579434,1,4,39,1,Jump Shot,3PT Field Goal,24,Dallas Mavericks,163,187,6,6,"Aminu, Al-Farouq",4.6,9.6,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-04,2014,2386,1610612744,400579434,4,11,40,1,Jump Shot,3PT Field Goal,24,Dallas Mavericks,56,238,0,1,"Aminu, Al-Farouq",4.7,6.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-04-04,2014,2386,1610612744,400579434,1,0,0,0,Jump Shot,3PT Field Goal,65,Dallas Mavericks,0,653,0,0.6,"Aminu, Al-Farouq",9.1,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-22,2014,2386,1610612744,400579116,4,0,0,0,Jump Shot,3PT Field Goal,27,Indiana Pacers,129,239,3,3.8,"Miles, CJ",3.1,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-22,2014,2386,1610612744,400579116,1,0,2,1,Jump Shot,3PT Field Goal,25,Indiana Pacers,-90,238,0,0.8,"Rudez, Damjan",10.3,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-22,2014,2386,1610612744,400579116,1,0,43,1,Jump Shot,3PT Field Goal,23,Indiana Pacers,-232,26,0,0.9,"Miles, CJ",7.1,7.8,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-08,2014,2386,1610612744,400578379,2,5,3,1,Jump Shot,3PT Field Goal,23,Houston Rockets,-231,61,0,0.8,"Papanikolaou, Kostas",5.6,3.4,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-03-23,2014,2386,1610612744,400579345,4,8,23,0,Jump Shot,3PT Field Goal,27,Washington Wizards,-182,203,9,7.8,"Pierce, Paul",6.4,15.5,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2014-11-08,2014,2386,1610612744,400578379,1,1,23,0,Jump Shot,2PT Field Goal,4,Houston Rockets,42,11,1,1.5,"Motiejunas, Donatas",1.7,17,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-22,2014,2386,1610612744,400579116,2,7,19,0,Jump Shot,2PT Field Goal,13,Indiana Pacers,-121,61,9,8.9,"Rudez, Damjan",3.7,15.2,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2015-02-09,2014,2386,1610612744,400579067,1,0,52,0,Jump Shot,3PT Field Goal,23,Philadelphia 76ers,-239,-11,0,1.1,"Grant, Jerami",14.3,12,./assets/andre_iguodala.png
