name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock,player_img
Anderson Varejao,Golden State Warriors,2016-11-26,2016,2419,1610612744,400899694,1,1,15,0,Driving Finger Roll Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,-6,21,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-11-23,2016,2419,1610612744,400899673,4,0,55,1,Driving Floating Bank Jump Shot,2PT Field Goal,10,Los Angeles Lakers,-88,60,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-11-26,2016,2419,1610612744,400899694,1,0,16,1,Driving Floating Jump Shot,2PT Field Goal,6,Minnesota Timberwolves,-6,61,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-12-10,2016,2419,1610612744,400899793,1,10,4,0,Driving Layup Shot,2PT Field Goal,2,Memphis Grizzlies,24,2,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2017-02-02,2016,2419,1610612744,400899472,2,3,10,0,Fadeaway Jump Shot,2PT Field Goal,15,Los Angeles Clippers,-120,92,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2017-01-28,2016,2419,1610612744,400900128,4,0,19,1,Floating Jump shot,2PT Field Goal,9,Los Angeles Clippers,-73,66,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-11-10,2016,2419,1610612744,0,4,1,56,0,Hook Shot,2PT Field Goal,5,Denver Nuggets,58,7,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-11-03,2016,2419,1610612744,400899519,4,8,2,0,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,-17,21,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2017-02-01,2016,2419,1610612744,400899435,3,6,0,1,Tip Layup Shot,2PT Field Goal,1,Charlotte Hornets,5,14,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-12-10,2016,2419,1610612744,400899793,2,0,1,0,Tip Layup Shot,2PT Field Goal,0,Memphis Grizzlies,-1,2,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2016-12-20,2016,2419,1610612744,400899869,4,5,8,0,Tip Layup Shot,2PT Field Goal,0,Utah Jazz,0,-6,0,0,,0,0,./assets/anderson_varejao.png
Anderson Varejao,Golden State Warriors,2017-02-01,2016,2419,1610612744,400899435,3,1,54,0,Turnaround Hook Shot,2PT Field Goal,7,Charlotte Hornets,19,72,0,0,,0,0,./assets/anderson_varejao.png
Andre Iguodala,Golden State Warriors,2016-11-03,2016,2386,1610612744,400899519,2,10,51,0,Alley Oop Dunk Shot,2PT Field Goal,1,Oklahoma City Thunder,-12,13,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-24,2016,2386,1610612744,400900476,3,2,35,0,Alley Oop Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-25,2016,2386,1610612744,400899377,2,0,6,1,Alley Oop Dunk Shot,2PT Field Goal,0,San Antonio Spurs,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-03,2016,2386,1610612744,400899519,2,11,10,0,Alley Oop Layup shot,2PT Field Goal,1,Oklahoma City Thunder,-1,11,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-11,2016,2386,1610612744,400900218,1,0,59,1,Cutting Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-07,2016,2386,1610612744,400899772,3,3,23,1,Cutting Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-28,2016,2386,1610612744,400900295,2,0,23,1,Cutting Dunk Shot,2PT Field Goal,0,Washington Wizards,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-28,2016,2386,1610612744,400899927,2,3,34,1,Cutting Dunk Shot,2PT Field Goal,0,Toronto Raptors,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-16,2016,2386,1610612744,400900414,3,5,30,1,Cutting Dunk Shot,2PT Field Goal,0,Orlando Magic,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-18,2016,2386,1610612744,400899629,1,3,36,1,Cutting Dunk Shot,2PT Field Goal,0,Boston Celtics,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-07,2016,2386,1610612744,400899772,4,9,31,1,Cutting Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-16,2016,2386,1610612744,400899615,2,1,23,1,Cutting Dunk Shot,2PT Field Goal,0,Toronto Raptors,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-28,2016,2386,1610612744,400900503,3,5,56,1,Cutting Dunk Shot,2PT Field Goal,0,Houston Rockets,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-08,2016,2386,1610612744,400899987,4,0,32,1,Cutting Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-25,2016,2386,1610612744,400899688,2,3,24,1,Cutting Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-13,2016,2386,1610612744,400900232,1,0,41,1,Cutting Dunk Shot,2PT Field Goal,0,Denver Nuggets,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-25,2016,2386,1610612744,400899688,1,0,44,1,Cutting Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-13,2016,2386,1610612744,400900232,1,1,3,1,Cutting Dunk Shot,2PT Field Goal,0,Denver Nuggets,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-01,2016,2386,1610612744,400899435,2,0,2,1,Cutting Dunk Shot,2PT Field Goal,0,Charlotte Hornets,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-02,2016,2386,1610612744,400899419,4,7,57,1,Cutting Dunk Shot,2PT Field Goal,0,Denver Nuggets,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-10,2016,2386,1610612744,400900208,3,1,21,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Memphis Grizzlies,10,8,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-16,2016,2386,1610612744,400900040,2,5,8,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Cleveland Cavaliers,-11,7,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-13,2016,2386,1610612744,400900232,1,2,55,1,Cutting Layup Shot,2PT Field Goal,1,Denver Nuggets,-14,7,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-16,2016,2386,1610612744,400900040,4,9,39,1,Cutting Layup Shot,2PT Field Goal,0,Cleveland Cavaliers,-1,8,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-06,2016,2386,1610612744,400899971,2,2,34,0,Cutting Layup Shot,2PT Field Goal,1,Memphis Grizzlies,10,11,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-02,2016,2386,1610612744,400900301,4,0,56,1,Driving Dunk Shot,2PT Field Goal,0,Chicago Bulls,-2,0,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-26,2016,2386,1610612744,400900489,1,0,45,1,Driving Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-02,2016,2386,1610612744,400900301,1,2,35,1,Driving Dunk Shot,2PT Field Goal,0,Chicago Bulls,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-17,2016,2386,1610612744,400899847,2,0,8,1,Driving Dunk Shot,2PT Field Goal,0,Portland Trail Blazers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-28,2016,2386,1610612744,400899459,4,11,8,1,Driving Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-07,2016,2386,1610612744,400899772,2,3,28,1,Driving Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-28,2016,2386,1610612744,400899709,1,2,29,1,Driving Dunk Shot,2PT Field Goal,0,Atlanta Hawks,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-28,2016,2386,1610612744,400899709,4,10,39,1,Driving Dunk Shot,2PT Field Goal,0,Atlanta Hawks,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-29,2016,2386,1610612744,400900513,4,2,20,0,Driving Finger Roll Layup Shot,2PT Field Goal,1,San Antonio Spurs,9,11,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-28,2016,2386,1610612744,400899927,4,8,7,1,Driving Finger Roll Layup Shot,2PT Field Goal,2,Toronto Raptors,-6,23,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-02,2016,2386,1610612744,400899472,3,0,0,1,Driving Floating Bank Jump Shot,2PT Field Goal,7,Los Angeles Clippers,46,62,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-31,2016,2386,1610612744,400900531,3,4,13,0,Driving Layup Shot,2PT Field Goal,2,Houston Rockets,-17,21,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-23,2016,2386,1610612744,400899888,2,0,49,1,Driving Layup Shot,2PT Field Goal,1,Detroit Pistons,-9,7,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-18,2016,2386,1610612744,400900430,1,3,45,1,Driving Reverse Dunk Shot,2PT Field Goal,0,Milwaukee Bucks,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-09,2016,2386,1610612744,0,2,3,48,1,Driving Reverse Layup Shot,2PT Field Goal,1,Dallas Mavericks,14,2,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-01,2016,2386,1610612744,400899504,1,3,11,0,Driving Reverse Layup Shot,2PT Field Goal,0,Portland Trail Blazers,2,7,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-28,2016,2386,1610612744,400900128,3,3,44,1,Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-23,2016,2386,1610612744,400900260,3,5,22,1,Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-28,2016,2386,1610612744,400900295,4,5,20,0,Dunk Shot,2PT Field Goal,0,Washington Wizards,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-08,2016,2386,1610612744,400899987,1,3,53,1,Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-24,2016,2386,1610612744,400900476,3,3,1,1,Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-28,2016,2386,1610612744,400900128,2,0,28,1,Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-18,2016,2386,1610612744,400900055,4,10,24,1,Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-30,2016,2386,1610612744,400899486,2,0,43,1,Dunk Shot,2PT Field Goal,0,Phoenix Suns,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-28,2016,2386,1610612744,400899459,3,0,2,1,Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-20,2016,2386,1610612744,400900444,2,2,32,1,Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-28,2016,2386,1610612744,400900503,1,3,15,1,Dunk Shot,2PT Field Goal,0,Houston Rockets,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-31,2016,2386,1610612744,400900531,4,0,29,1,Dunk Shot,2PT Field Goal,0,Houston Rockets,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-03,2016,2386,1610612744,400899519,4,10,13,1,Fadeaway Jump Shot,2PT Field Goal,19,Oklahoma City Thunder,195,-1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-28,2016,2386,1610612744,400899927,3,1,10,1,Finger Roll Layup Shot,2PT Field Goal,1,Toronto Raptors,-1,16,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-10,2016,2386,1610612744,400900208,2,4,36,1,Floating Jump shot,2PT Field Goal,17,Memphis Grizzlies,-109,136,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-02,2016,2386,1610612744,400899419,3,0,0,0,Floating Jump shot,2PT Field Goal,10,Denver Nuggets,-29,97,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-01,2016,2386,1610612744,400899504,4,9,22,0,Hook Shot,2PT Field Goal,3,Portland Trail Blazers,-32,7,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-28,2016,2386,1610612744,400899927,4,11,14,1,Hook Shot,2PT Field Goal,5,Toronto Raptors,-29,41,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-18,2016,2386,1610612744,400899629,2,3,4,1,Hook Shot,2PT Field Goal,0,Boston Celtics,0,1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-25,2016,2386,1610612744,400899899,2,0,46,0,Jump Bank Shot,2PT Field Goal,7,Cleveland Cavaliers,68,36,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-04,2016,2386,1610612744,400899528,4,10,31,0,Jump Shot,2PT Field Goal,19,Los Angeles Lakers,-78,184,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-04,2016,2386,1610612744,400899528,1,0,1,1,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,62,241,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-04,2016,2386,1610612744,400899528,2,0,1,0,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,178,174,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-04,2016,2386,1610612744,400899528,4,11,42,0,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,-238,31,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-02,2016,2386,1610612744,400900301,4,10,17,0,Jump Shot,3PT Field Goal,23,Chicago Bulls,233,-6,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-02,2016,2386,1610612744,400900301,2,0,22,0,Jump Shot,3PT Field Goal,26,Chicago Bulls,-191,180,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-10,2016,2386,1610612744,0,2,2,58,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,181,193,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-10,2016,2386,1610612744,0,2,9,54,0,Jump Shot,2PT Field Goal,16,Denver Nuggets,-50,159,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-22,2016,2386,1610612744,400900082,2,10,45,0,Jump Shot,3PT Field Goal,25,Orlando Magic,125,223,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-22,2016,2386,1610612744,400900082,2,3,15,0,Jump Shot,3PT Field Goal,25,Orlando Magic,179,188,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-22,2016,2386,1610612744,400900082,4,10,20,0,Jump Shot,3PT Field Goal,23,Orlando Magic,-238,0,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-22,2016,2386,1610612744,400900082,4,11,36,1,Jump Shot,3PT Field Goal,22,Orlando Magic,-228,3,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-15,2016,2386,1610612744,400899830,4,9,15,0,Jump Shot,3PT Field Goal,23,New York Knicks,-232,61,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-26,2016,2386,1610612744,400899694,2,3,50,0,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,-181,183,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-26,2016,2386,1610612744,400899694,3,3,14,0,Jump Shot,2PT Field Goal,4,Minnesota Timberwolves,6,43,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-28,2016,2386,1610612744,400899459,3,5,49,0,Jump Shot,3PT Field Goal,23,New Orleans Pelicans,-233,3,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-28,2016,2386,1610612744,400899459,4,2,54,0,Jump Shot,3PT Field Goal,23,New Orleans Pelicans,-233,-1,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-28,2016,2386,1610612744,400899459,3,5,34,1,Jump Shot,2PT Field Goal,16,New Orleans Pelicans,96,134,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-28,2016,2386,1610612744,400899459,3,6,23,1,Jump Shot,3PT Field Goal,22,New Orleans Pelicans,-227,-5,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-23,2016,2386,1610612744,400900260,4,6,39,0,Jump Shot,2PT Field Goal,14,Los Angeles Clippers,133,51,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-23,2016,2386,1610612744,400900260,3,3,48,0,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-155,218,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-23,2016,2386,1610612744,400900260,1,0,5,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,140,213,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-11,2016,2386,1610612744,400900218,4,8,15,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-143,193,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-11,2016,2386,1610612744,400900218,2,7,47,0,Jump Shot,3PT Field Goal,22,Oklahoma City Thunder,223,38,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-11,2016,2386,1610612744,400900218,1,1,23,1,Jump Shot,3PT Field Goal,22,Oklahoma City Thunder,-225,-10,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-11,2016,2386,1610612744,400900218,3,2,45,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,179,169,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-02-11,2016,2386,1610612744,400900218,4,11,26,0,Jump Shot,2PT Field Goal,18,Oklahoma City Thunder,-66,169,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-22,2016,2386,1610612744,400899879,4,9,9,0,Jump Shot,3PT Field Goal,23,Brooklyn Nets,233,-15,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-03,2016,2386,1610612744,400899741,1,1,48,0,Jump Shot,2PT Field Goal,17,Phoenix Suns,135,116,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-03,2016,2386,1610612744,400899741,2,8,26,0,Jump Shot,2PT Field Goal,7,Phoenix Suns,-74,28,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-22,2016,2386,1610612744,400899879,3,3,48,0,Jump Shot,3PT Field Goal,22,Brooklyn Nets,223,11,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-22,2016,2386,1610612744,400899879,1,4,0,1,Jump Shot,2PT Field Goal,18,Brooklyn Nets,125,139,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-22,2016,2386,1610612744,400899879,2,1,24,0,Jump Shot,3PT Field Goal,23,Brooklyn Nets,-230,-19,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-22,2016,2386,1610612744,400899879,3,1,39,1,Jump Shot,3PT Field Goal,24,Brooklyn Nets,99,228,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-22,2016,2386,1610612744,400899879,4,6,56,1,Jump Shot,3PT Field Goal,25,Brooklyn Nets,-179,175,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-18,2016,2386,1610612744,400899629,3,2,19,0,Jump Shot,3PT Field Goal,25,Boston Celtics,76,242,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-18,2016,2386,1610612744,400899629,2,11,46,0,Jump Shot,2PT Field Goal,16,Boston Celtics,-47,159,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-01-04,2016,2386,1610612744,400899955,1,1,58,1,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-129,232,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-28,2016,2386,1610612744,400899709,4,9,9,0,Jump Shot,3PT Field Goal,24,Atlanta Hawks,233,67,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-28,2016,2386,1610612744,400899709,3,0,26,0,Jump Shot,3PT Field Goal,22,Atlanta Hawks,-228,21,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-28,2016,2386,1610612744,400899709,3,1,26,0,Jump Shot,3PT Field Goal,25,Atlanta Hawks,110,229,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-28,2016,2386,1610612744,400899709,4,2,28,0,Jump Shot,3PT Field Goal,22,Atlanta Hawks,227,23,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-26,2016,2386,1610612744,400900489,1,5,5,1,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,-212,160,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-26,2016,2386,1610612744,400900489,2,8,39,0,Jump Shot,2PT Field Goal,14,Memphis Grizzlies,-133,46,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-23,2016,2386,1610612744,400899673,2,9,40,0,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,177,178,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-23,2016,2386,1610612744,400899673,4,10,49,0,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,114,232,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-23,2016,2386,1610612744,400899673,3,0,33,0,Jump Shot,3PT Field Goal,23,Los Angeles Lakers,236,31,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-30,2016,2386,1610612744,400899486,2,5,8,0,Jump Shot,3PT Field Goal,23,Phoenix Suns,230,33,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-30,2016,2386,1610612744,400899486,4,3,26,0,Jump Shot,3PT Field Goal,23,Phoenix Suns,-235,-19,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-10-30,2016,2386,1610612744,400899486,1,2,39,0,Jump Shot,3PT Field Goal,26,Phoenix Suns,-156,213,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-07,2016,2386,1610612744,400899549,2,8,8,0,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-183,188,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-07,2016,2386,1610612744,400899549,1,2,7,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-179,174,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-07,2016,2386,1610612744,400899549,3,4,32,0,Jump Shot,3PT Field Goal,23,New Orleans Pelicans,-232,21,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-07,2016,2386,1610612744,400899549,1,3,1,0,Jump Shot,3PT Field Goal,23,New Orleans Pelicans,-238,7,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-11-19,2016,2386,1610612744,400899641,4,9,19,0,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,-238,95,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-20,2016,2386,1610612744,400900444,1,2,33,0,Jump Shot,2PT Field Goal,17,Oklahoma City Thunder,171,11,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2017-03-20,2016,2386,1610612744,400900444,3,0,35,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,-189,164,0,0,,0,0,./assets/andre_iguodala.png
Andre Iguodala,Golden State Warriors,2016-12-17,2016,2386,1610612744,400899847,4,11,40,1,Jump Shot,2PT Field Goal,20,Portland Trail Blazers,-9,205,0,0,,0,0,./assets/andre_iguodala.png
